Course Name,Department,CourseNum,SectionNum,Days,StartTime,EndTime,Asynch
PRINCIPLES OF GEOLOGY,GEOL,101,502,TR,11:10 AM,12:25 PM,False
PRINCIPLES OF GEOLOGY,GEOL,101,503,MWF,12:40 PM,1:30 PM,False
PRINCIPLES OF GEOLOGY,GEOL,101,504,TR,3:55 PM,5:10 PM,False
PRINCIPLES OF GEOLOGY,GEOL,101,599,,,,True
PRINCIPLES OF GEOLOGY LAB,GEOL,102,501,M,11:30 AM,1:30 PM,False
PRINCIPLES OF GEOLOGY LAB,GEOL,102,502,M,3:00 PM,5:00 PM,False
PRINCIPLES OF GEOLOGY LAB,GEOL,102,503,T,8:00 AM,10:00 AM,False
PRINCIPLES OF GEOLOGY LAB,GEOL,102,504,T,11:10 AM,1:10 PM,False
PRINCIPLES OF GEOLOGY LAB,GEOL,102,505,T,2:20 PM,4:20 PM,False
PRINCIPLES OF GEOLOGY LAB,GEOL,102,507,W,3:00 PM,5:00 PM,False
PRINCIPLES OF GEOLOGY LAB,GEOL,102,509,R,2:20 PM,4:20 PM,False
PRINCIPLES OF GEOLOGY LAB,GEOL,102,510,W,11:30 AM,1:30 PM,False
PRINCIPLES OF GEOLOGY LAB,GEOL,102,511,R,11:10 AM,1:10 PM,False
PRINCIPLES OF GEOLOGY LAB,GEOL,102,512,W,9:10 AM,11:10 AM,False
PRINCIPLES OF GEOLOGY LAB,GEOL,102,513,R,8:00 AM,10:00 AM,False
PHYSICAL GEOLOGY,GEOL,104,501,T,8:00 AM,10:50 AM,False
PHYSICAL GEOLOGY,GEOL,104,501,MWF,1:50 PM,2:40 PM,False
PHYSICAL GEOLOGY,GEOL,104,502,T,2:20 PM,5:10 PM,False
PHYSICAL GEOLOGY,GEOL,104,502,MWF,1:50 PM,2:40 PM,False
PHYSICAL GEOLOGY,GEOL,104,503,R,2:20 PM,5:10 PM,False
PHYSICAL GEOLOGY,GEOL,104,503,MWF,1:50 PM,2:40 PM,False
HISTORICAL GEOLOGY,GEOL,106,501,M,3:00 PM,5:00 PM,False
HISTORICAL GEOLOGY,GEOL,106,501,TR,2:20 PM,3:35 PM,False
HISTORY OF THE EARTH,GEOL,152,501,T,2:20 PM,5:10 PM,False
HISTORY OF THE EARTH,GEOL,152,501,MWF,10:20 AM,11:10 AM,False
HISTORY OF THE EARTH,GEOL,152,502,W,4:10 PM,7:00 PM,False
HISTORY OF THE EARTH,GEOL,152,502,MWF,10:20 AM,11:10 AM,False
MINERALOGY,GEOL,203,501,M,3:00 PM,5:50 PM,False
MINERALOGY,GEOL,203,501,MWF,12:40 PM,1:30 PM,False
HNR-DINOSAUR WORLD,GEOL,207,200,T,9:35 AM,11:35 AM,False
HNR-DINOSAUR WORLD,GEOL,207,200,MW,11:30 AM,12:20 PM,False
DINOSAUR WORLD,GEOL,207,501,T,9:35 AM,11:35 AM,False
DINOSAUR WORLD,GEOL,207,501,MW,11:30 AM,12:20 PM,False
DINOSAUR WORLD,GEOL,207,502,T,3:55 PM,5:55 PM,False
DINOSAUR WORLD,GEOL,207,502,MW,11:30 AM,12:20 PM,False
DINOSAUR WORLD,GEOL,207,503,W,12:40 PM,2:40 PM,False
DINOSAUR WORLD,GEOL,207,503,MW,11:30 AM,12:20 PM,False
DINOSAUR WORLD,GEOL,207,504,M,12:40 PM,2:40 PM,False
DINOSAUR WORLD,GEOL,207,504,MW,11:30 AM,12:20 PM,False
DINOSAUR WORLD,GEOL,207,505,R,3:55 PM,5:55 PM,False
DINOSAUR WORLD,GEOL,207,505,MW,11:30 AM,12:20 PM,False
DINOSAUR WORLD,GEOL,207,506,R,9:35 AM,11:35 AM,False
DINOSAUR WORLD,GEOL,207,506,MW,11:30 AM,12:20 PM,False
DINOSAUR WORLD,GEOL,207,599,,,,True
DINOSAUR WORLD,GEOL,207,599,,,,True
GEOLOGICAL COMMUNICATION,GEOL,210,901,TR,9:35 AM,10:50 AM,False
GEOLOGICAL FIELD METHODS,GEOL,250,501,W,1:50 PM,4:40 PM,False
GEOLOGICAL FIELD METHODS,GEOL,250,501,TR,12:45 PM,2:00 PM,False
IGNEOUS & METAMORPHIC PETROLOG,GEOL,304,501,M,1:50 PM,4:40 PM,False
IGNEOUS & METAMORPHIC PETROLOG,GEOL,304,501,TR,2:20 PM,3:35 PM,False
IGNEOUS & METAMORPHIC PETROLOG,GEOL,304,502,T,3:55 PM,6:45 PM,False
IGNEOUS & METAMORPHIC PETROLOG,GEOL,304,502,TR,2:20 PM,3:35 PM,False
SEDIMENTOLOGY & STRATIGRAPHY,GEOL,306,501,R,5:30 PM,8:20 PM,False
SEDIMENTOLOGY & STRATIGRAPHY,GEOL,306,501,TR,2:20 PM,3:35 PM,False
PLANETARY GEOLOGY,GEOL,310,500,TR,9:35 AM,10:50 AM,False
STRUCTURE & TECTONICS,GEOL,312,501,T,5:30 PM,8:20 PM,False
STRUCTURE & TECTONICS,GEOL,312,501,TR,11:10 AM,12:25 PM,False
STRUCTURE & TECTONICS,GEOL,312,503,W,8:00 AM,10:50 AM,False
STRUCTURE & TECTONICS,GEOL,312,503,TR,11:10 AM,12:25 PM,False
PALEONTOLOGY AND GEOBIOLOGY,GEOL,314,502,R,5:30 PM,8:20 PM,False
PALEONTOLOGY AND GEOBIOLOGY,GEOL,314,502,MWF,12:40 PM,1:30 PM,False
PALEONTOLOGY AND GEOBIOLOGY,GEOL,314,503,W,3:00 PM,5:50 PM,False
PALEONTOLOGY AND GEOBIOLOGY,GEOL,314,503,MWF,12:40 PM,1:30 PM,False
GEOLOGIC FIELD TRIPS,GEOL,330,506,,,,True
GEOLOGIC FIELD TRIPS,GEOL,330,526,TR,11:10 AM,12:25 PM,False
SUMMER FIELD GEOLOGY,GEOL,350,501,MW,3:00 PM,3:50 PM,False
SUMMER FIELD GEOLOGY,GEOL,350,502,MWF,3:00 PM,3:50 PM,False
GEOLOGY OF PETROLEUM,GEOL,404,501,R,3:55 PM,6:45 PM,False
GEOLOGY OF PETROLEUM,GEOL,404,501,MW,11:30 AM,12:20 PM,False
GEOLOGY OF PETROLEUM,GEOL,404,502,W,3:00 PM,5:50 PM,False
GEOLOGY OF PETROLEUM,GEOL,404,502,MW,11:30 AM,12:20 PM,False
HNR-HYDROGEOLOGY,GEOL,410,200,,,,True
HNR-HYDROGEOLOGY,GEOL,410,200,MWF,9:10 AM,10:00 AM,False
HYDROGEOLOGY,GEOL,410,501,,,,True
HYDROGEOLOGY,GEOL,410,501,MWF,9:10 AM,10:00 AM,False
ENVIRONMENTAL HYDROGEOLOGY,GEOL,412,500,,,,True
ENVIRONMENTAL HYDROGEOLOGY,GEOL,412,500,TR,3:55 PM,5:10 PM,False
GEOLOGY SENIOR PROJECT,GEOL,450,901,R,3:50 PM,5:20 PM,False
GEOLOGY SENIOR PROJECT,GEOL,450,901,TR,2:20 PM,3:35 PM,False
DIRECTED STUDIES,GEOL,485,536,MWF,3:00 PM,3:50 PM,False
RESEARCH,GEOL,491,501,,,,True
RESEARCH,GEOL,491,506,,,,True
RESEARCH,GEOL,491,510,,,,True
RESEARCH,GEOL,491,512,,,,True
RESEARCH,GEOL,491,515,,,,True
RESEARCH,GEOL,491,518,,,,True
RESEARCH,GEOL,491,522,,,,True
RESEARCH,GEOL,491,524,,,,True
RESEARCH,GEOL,491,527,,,,True
RESEARCH,GEOL,491,531,,,,True
RESEARCH,GEOL,491,535,,,,True
RESEARCH,GEOL,491,538,,,,True
FIELD GEOLOGY,GEOL,609,606,,,,True
FLD METH HYDROGEOLOGY,GEOL,610,600,,,,True
FLD METH HYDROGEOLOGY,GEOL,610,600,F,2:00 PM,5:00 PM,False
ADVANCED HYDROGEOLOGY,GEOL,614,600,,,,True
ADVANCED HYDROGEOLOGY,GEOL,614,600,MWF,9:10 AM,10:00 AM,False
INTRO PETROLEUM INDUSTRY,GEOL,617,701,,,,True
INTRO PETROLEUM INDUSTRY,GEOL,617,775,,,,True
INTRO PETROLEUM INDUSTRY,GEOL,617,776,,,,True
PETROLEUM GEOLOGY,GEOL,619,699,,,,True
PETROLEUM GEOLOGY,GEOL,619,701,,,,True
PETROLEUM GEOLOGY,GEOL,619,775,,,,True
PETROLEUM GEOLOGY,GEOL,619,776,,,,True
PETROLEUM GEOLOGY,GEOL,619,777,,,,True
CONTAM HYDROGEOLOGY,GEOL,621,600,TR,3:55 PM,5:10 PM,False
STABLE ISOTOPE GEOLOGY,GEOL,648,600,,,,True
STABLE ISOTOPE GEOLOGY,GEOL,648,600,TR,9:35 AM,10:50 AM,False
PALEO COMMUNITY ANALYSIS,GEOL,651,600,TR,2:20 PM,3:35 PM,False
EVOLN PATTERNS & THEORY,GEOL,654,600,MWF,9:10 AM,10:00 AM,False
SEMINAR,GEOL,681,600,MTWR,5:30 PM,9:00 PM,False
CLIMATE TRANSITIONS IN THE PHA,GEOL,681,608,W,12:15 PM,1:30 PM,False
SEMINAR,GEOL,681,619,MTWRF,4:00 PM,8:00 PM,False
Academic Professional Developm,GEOL,681,628,T,5:30 PM,6:45 PM,False
SEMINAR,GEOL,681,630,MTWRF,5:00 PM,8:45 PM,False
DIRECTED STUDIES,GEOL,685,601,TR,3:55 PM,5:10 PM,False
DIRECTED STUDIES,GEOL,685,608,TR,,,False
DIRECTED STUDIES,GEOL,685,612,MWF,3:00 PM,3:50 PM,False
DIRECTED STUDIES,GEOL,685,636,,,,True
RESEARCH,GEOL,691,602,,,,True
RESEARCH,GEOL,691,603,,,,True
RESEARCH,GEOL,691,604,,,,True
RESEARCH,GEOL,691,606,,,,True
RESEARCH,GEOL,691,608,,,,True
RESEARCH,GEOL,691,610,,,,True
RESEARCH,GEOL,691,612,,,,True
RESEARCH,GEOL,691,613,,,,True
RESEARCH,GEOL,691,615,,,,True
RESEARCH,GEOL,691,617,,,,True
RESEARCH,GEOL,691,624,,,,True
RESEARCH,GEOL,691,626,,,,True
RESEARCH,GEOL,691,628,,,,True
RESEARCH,GEOL,691,629,,,,True
RESEARCH,GEOL,691,630,,,,True
RESEARCH,GEOL,691,632,,,,True
RESEARCH,GEOL,691,635,,,,True
RESEARCH,GEOL,691,636,,,,True
RESEARCH,GEOL,691,637,,,,True
RESEARCH,GEOL,691,641,,,,True
RESEARCH,GEOP,291,506,,,,True
GEOPHYSICAL FIELD METHODS,GEOP,313,500,,,,True
GEOPHYSICAL FIELD METHODS,GEOP,313,500,F,2:00 PM,6:00 PM,False
GEOPHYSICAL SIGNAL PROCESSING,GEOP,361,500,F,9:00 AM,11:00 AM,False
GEOPHYSICAL SIGNAL PROCESSING,GEOP,361,500,MW,1:50 PM,2:40 PM,False
RESEARCH,GEOP,491,506,,,,True
RESEARCH,GEOP,491,507,,,,True
RESEARCH,GEOP,491,525,,,,True
GEOMECHANICS,GEOP,611,600,MW,4:10 PM,5:25 PM,False
SEISMIC INTERPRETATION,GEOP,629,600,,,,True
SEISMIC INTERPRETATION,GEOP,629,600,F,1:00 PM,5:00 PM,False
METHOD GEOPHYSICAL EXPLORATION,GEOP,635,775,,,,True
METHOD GEOPHYSICAL EXPLORATION,GEOP,635,776,,,,True
EARTHQUAKE SEISMOLOGY,GEOP,652,600,MW,10:20 AM,11:35 AM,False
RESERVOIR ROCK PHYSICS,GEOP,661,601,W,11:01 AM,12:00 PM,False
RESERVOIR ROCK PHYSICS,GEOP,661,601,MW,9:45 AM,11:00 AM,False
SEMINAR,GEOP,681,600,M,8:50 AM,9:40 AM,False
DIRECTED STUDIES,GEOP,685,603,W,4:10 PM,6:10 PM,False
DIRECTED STUDIES,GEOP,685,603,MW,1:50 PM,2:40 PM,False
DIRECTED STUDIES,GEOP,685,625,F,12:40 PM,4:40 PM,False
RESEARCH,GEOP,691,603,,,,True
RESEARCH,GEOP,691,606,,,,True
RESEARCH,GEOP,691,607,,,,True
RESEARCH,GEOP,691,611,,,,True
RESEARCH,GEOP,691,625,,,,True
RESEARCH,GEOP,691,630,,,,True
INTRO ENVIRON GEOSCIENCE,GEOS,105,500,TR,9:35 AM,10:50 AM,False
DISASTERS & SOCIETY,GEOS,110,500,MWF,12:40 PM,1:30 PM,False
DISASTERS & SOCIETY,GEOS,110,501,MWF,1:50 PM,2:40 PM,False
ENV GEOS CORNERSTONE,GEOS,205,500,W,11:30 AM,12:20 PM,False
ENVIRONMENTAL GEOSCIENCE,GEOS,405,901,W,9:10 AM,11:10 AM,False
ENVIRONMENTAL GEOSCIENCE,GEOS,405,901,MW,8:00 AM,8:50 AM,False
ENVIRONMENTAL GEOSCIENCE,GEOS,405,902,R,3:50 PM,5:20 PM,False
ENVIRONMENTAL GEOSCIENCE,GEOS,405,902,TR,2:20 PM,3:35 PM,False
ENVIRONMENTAL GEOSCIENCE,GEOS,405,910,R,12:40 PM,2:40 PM,False
ENVIRONMENTAL GEOSCIENCE,GEOS,405,910,TR,11:10 AM,12:25 PM,False
GLOBAL CHANGE,GEOS,410,500,MWF,10:20 AM,11:10 AM,False
GLOBAL SCI POLICY MAKING,GEOS,430,500,TR,9:35 AM,10:50 AM,False
DATA QUALITY GEOSCIENCES,GEOS,612,701,,,,True
DATA QUALITY GEOSCIENCES,GEOS,612,775,,,,True
DATA QUALITY GEOSCIENCES,GEOS,612,777,,,,True
DATA GOVERNANCE GEOSCIENCES,GEOS,613,699,,,,True
DATA GOVERNANCE GEOSCIENCES,GEOS,613,701,,,,True
DATA GOVERNANCE GEOSCIENCES,GEOS,613,775,,,,True
DATA GOVERNANCE GEOSCIENCES,GEOS,613,776,,,,True
DATA GOVERNANCE GEOSCIENCES,GEOS,613,777,,,,True
CAPSTONE EXPERIENCE,GEOS,676,701,,,,True
CAPSTONE EXPERIENCE,GEOS,676,775,,,,True
CAPSTONE EXPERIENCE,GEOS,676,776,,,,True
CAPSTONE EXPERIENCE,GEOS,676,777,,,,True
BEGINNING GERMAN I,GERM,101,500,,,,True
BEGINNING GERMAN I,GERM,101,500,MTWRF,11:30 AM,12:20 PM,False
BEGINNING GERMAN II,GERM,102,501,,,,True
BEGINNING GERMAN II,GERM,102,501,MTWRF,11:30 AM,12:20 PM,False
BEGINNING GERMAN II,GERM,102,502,,,,True
BEGINNING GERMAN II,GERM,102,502,MTWRF,12:40 PM,1:30 PM,False
INTERMEDIATE GERMAN I,GERM,201,500,MWF,1:50 PM,2:40 PM,False
INTERMEDIATE GERMAN II,GERM,202,501,MWF,12:40 PM,1:30 PM,False
INTERMEDIATE GERMAN II,GERM,202,502,MWF,1:50 PM,2:40 PM,False
CONVERSATION,GERM,311,500,TR,3:55 PM,5:10 PM,False
GERMAN SHORT FICTION,GERM,315,900,TR,2:20 PM,3:35 PM,False
GERMAN FILM,GERM,435,500,TR,9:35 AM,10:50 AM,False
REPRESENTATIONS OF HOLOCAUST,GERM,441,500,MW,4:10 PM,5:25 PM,False
CONTEM SPANISH CULT,HISP,250,501,W,1:50 PM,2:40 PM,False
CONTEM SPANISH CULT,HISP,250,502,M,3:00 PM,3:50 PM,False
HISPANIC LIT & FILM,HISP,352,500,MW,5:45 PM,7:00 PM,False
LATINO/A LITERATURE,HISP,362,500,TR,9:35 AM,10:50 AM,False
LATINO/A LITERATURE,HISP,362,501,MWF,1:50 PM,2:40 PM,False
"""SPTP: RACE",HISP,489,501," GENDER & ENVIRONM""",TR,2:20 PM,False
HNR-RESEARCH,HISP,491,200,,,,True
SEM HIST IDEAS HISP WORLD,HISP,640,600,T,5:30 PM,8:20 PM,False
SEM CULT ENCOUNTERS & BORDRS,HISP,646,600,W,5:45 PM,8:35 PM,False
RES METHODS IN LINGUISTC,HISP,650,600,,,,True
DIRECTED STUDIES,HISP,685,600,,,,True
DIRECTED STUDIES,HISP,685,602,,,,True
DIRECTED STUDIES,HISP,685,603,,,,True
RESEARCH,HISP,691,601,,,,True
RESEARCH,HISP,691,602,,,,True
RESEARCH,HISP,691,603,,,,True
RESEARCH,HISP,691,604,,,,True
RESEARCH,HISP,691,605,,,,True
RESEARCH,HISP,691,606,,,,True
RESEARCH: IN-AB,HISP,691,652,,,,True
RESEARCH:IN-AB,HISP,691,655,,,,True
PROFESSIONAL STUDY,HISP,692,600,,,,True
PROFESSIONAL STUDY,HISP,692,601,,,,True
PROFESSIONAL STUDY,HISP,692,602,,,,True
PROFESSIONAL STUDY,HISP,692,603,,,,True
PROFESSIONAL STUDY:IN-AB,HISP,692,650,,,,True
WESTERN CIV TO 1660,HIST,101,500,MW,4:10 PM,5:25 PM,False
WORLD HIST TO 1500,HIST,103,500,MWF,11:30 AM,12:20 PM,False
WORLD HIST SINCE 1500,HIST,104,500,MWF,10:20 AM,11:10 AM,False
HISTORY OF THE U S,HIST,105,501,MW,5:45 PM,7:00 PM,False
HISTORY OF THE U S,HIST,105,503,TR,3:55 PM,5:10 PM,False
HISTORY OF THE U S,HIST,105,504,MWF,12:40 PM,1:30 PM,False
HISTORY OF THE U S,HIST,105,505,MW,4:10 PM,5:25 PM,False
HISTORY OF THE U S,HIST,105,506,MWF,8:00 AM,8:50 AM,False
HISTORY OF THE U S,HIST,105,507,TR,12:45 PM,2:00 PM,False
HISTORY OF THE U S,HIST,105,508,MWF,9:10 AM,10:00 AM,False
HISTORY OF THE U S,HIST,105,599,TR,2:20 PM,3:35 PM,False
HISTORY OF THE U S,HIST,106,501,MWF,10:20 AM,11:10 AM,False
HISTORY OF THE U S,HIST,106,502,MWF,11:30 AM,12:20 PM,False
HISTORY OF THE U S,HIST,106,503,TR,2:20 PM,3:35 PM,False
HISTORY OF THE U S,HIST,106,504,MWF,9:10 AM,10:00 AM,False
HISTORY OF THE U S,HIST,106,505,TR,3:55 PM,5:10 PM,False
HISTORY OF THE U S,HIST,106,506,MWF,3:00 PM,3:50 PM,False
HISTORY OF THE U S,HIST,106,507,TR,8:00 AM,9:15 AM,False
HISTORY OF THE U S,HIST,106,596,MWF,12:40 PM,1:30 PM,False
HISTORY OF THE U S,HIST,106,597,TR,12:45 PM,2:00 PM,False
HISTORY OF THE U S,HIST,106,598,TR,11:10 AM,12:25 PM,False
HISTORY OF THE U S,HIST,106,599,TR,8:00 AM,9:15 AM,False
HISTORY OF THE U S,HIST,106,M01,TR,8:00 AM,9:15 AM,False
HOLY WAR,HIST,212,500,TR,11:10 AM,12:25 PM,False
HISTORY OF ENGLAND,HIST,213,700,TR,5:30 PM,6:45 PM,False
HISTORY OF ENGLAND,HIST,214,500,MWF,11:30 AM,12:20 PM,False
HIST OF CHRISTIANITY II,HIST,222,500,TR,8:00 AM,9:15 AM,False
REVOLUTIONARY AMERICA,HIST,225,500,MWF,8:00 AM,8:50 AM,False
HISTORY OF TEXAS,HIST,226,500,TR,5:30 PM,6:45 PM,False
HISTORY OF TEXAS,HIST,226,502,MWF,1:50 PM,2:40 PM,False
HISTORY OF TEXAS,HIST,226,503,TR,3:55 PM,5:10 PM,False
AM MIL HIST 1609-PRES,HIST,230,500,TR,11:10 AM,12:25 PM,False
HIST AMERICAN SEAPOWER,HIST,232,500,TR,2:20 PM,3:35 PM,False
EUROPEAN MILITARY HISTORY,HIST,234,500,TR,9:35 AM,10:50 AM,False
HISTORIAN'S CRAFT,HIST,280,901,MWF,12:40 PM,1:30 PM,False
HISTORIAN'S CRAFT,HIST,280,902,TR,9:35 AM,10:50 AM,False
HISTORIAN'S CRAFT,HIST,280,903,TR,11:10 AM,12:25 PM,False
HISTORIAN'S CRAFT,HIST,280,905,MW,4:10 PM,5:25 PM,False
HISTORIAN'S CRAFT,HIST,280,999,TR,3:55 PM,5:10 PM,False
DIRECTED STUDIES,HIST,285,501,T,4:00 PM,5:00 PM,False
SPTP: SPORTS HISTORY,HIST,289,501,MWF,12:40 PM,1:30 PM,False
BLACKS IN US 1607-1877,HIST,300,500,MWF,10:20 AM,11:10 AM,False
SOUTHWEST BORDERLANDS,HIST,304,500,TR,11:10 AM,12:25 PM,False
IMMIGRATION AND ETHNIC,HIST,319,500,TR,3:55 PM,5:10 PM,False
CARIBBEAN SINCE EMANCIP,HIST,327,500,TR,11:10 AM,12:25 PM,False
GLOBAL COMMUNISM,HIST,340,500,TR,3:55 PM,5:10 PM,False
MODERN MIDDLE EAST,HIST,348,500,TR,12:45 PM,2:00 PM,False
HIS OF SCIENCE IN AMER,HIST,363,500,T,5:30 PM,8:05 PM,False
RELIGION EARLY AMERICA,HIST,365,500,MW,5:45 PM,7:00 PM,False
THE U S  1820-1860,HIST,369,500,MWF,1:50 PM,2:40 PM,False
CIVIL WAR & RECONSTR,HIST,370,500,TR,9:35 AM,10:50 AM,False
U S AFTER WORLD WAR II,HIST,374,500,TR,3:55 PM,5:10 PM,False
HIST FRANCE SINCE 1815,HIST,407,500,MWF,10:20 AM,11:10 AM,False
SOVIET EXPERIMENT & BEYOND,HIST,412,500,TR,12:45 PM,2:00 PM,False
THE ANCIENT GREEKS,HIST,426,500,TR,3:55 PM,5:10 PM,False
ROMAN EMPIRE TRANSFORMATIONS,HIST,429,500,TR,2:20 PM,3:35 PM,False
IRELAND 1800-PRESENT,HIST,432,500,MWF,1:50 PM,2:40 PM,False
17TH CENTURY BRITAIN,HIST,436,500,MWF,12:40 PM,1:30 PM,False
AMERICAN LAW SINCE 1865,HIST,448,501,MWF,9:10 AM,10:00 AM,False
AMER SOCIETY & CULTURE,HIST,460,501,MWF,12:40 PM,1:30 PM,False
AMER FOR RELATIONS SINCE 1913,HIST,463,501,TR,12:45 PM,2:00 PM,False
INT DEV  SINCE 1918,HIST,464,501,MWF,11:30 AM,12:20 PM,False
SRVY WORLD HIST ELEM EDUC CERT,HIST,471,500,MW,4:10 PM,5:25 PM,False
SRVY WORLD HIST ELEM EDUC CERT,HIST,471,501,MWF,9:10 AM,10:00 AM,False
WOMENS HISTORY MODERN US,HIST,473,500,TR,2:20 PM,3:35 PM,False
EMPIRE AND HISTORY,HIST,475,500,TR,3:55 PM,5:10 PM,False
SEX & SEXUALITY IN HIST,HIST,476,500,TR,9:35 AM,10:50 AM,False
SEMINAR IN HISTORY,HIST,481,902,MWF,10:20 AM,11:10 AM,False
SEMINAR IN HISTORY,HIST,481,904,TR,9:35 AM,10:50 AM,False
SEMINAR IN HISTORY,HIST,481,905,MWF,9:10 AM,10:00 AM,False
SEMINAR IN HISTORY,HIST,481,906,TR,12:45 PM,2:00 PM,False
DIRECTED STUDIES,HIST,485,501,MW,,,False
RESEARCH,HIST,491,500,,,,True
INDEPENDENT HONORS STD,HIST,497,500,,,,True
RES RACE ETHN & MIGRATN,HIST,625,600,R,2:15 PM,5:05 PM,False
RESEARCH METHODS,HIST,629,600,W,6:00 PM,8:50 PM,False
RDG SEM IN U S HIST,HIST,632,600,T,2:15 PM,5:05 PM,False
EUR HIST FRENCH REV PRES,HIST,644,600,M,6:00 PM,8:50 PM,False
RES WAR AND SOCIETY,HIST,645,600,T,6:00 PM,8:50 PM,False
DIRECTED STUDIES,HIST,685,600,,,,True
DIRECTED STUDIES,HIST,685,601,,,,True
DIRECTED STUDIES,HIST,685,603,,,,True
DIRECTED STUDIES,HIST,685,604,,,,True
DIRECTED STUDIES,HIST,685,606,,,,True
DIRECTED STUDIES,HIST,685,609,,,,True
DIRECTED STUDIES,HIST,685,613,,,,True
RESEARCH,HIST,691,600,,,,True
RESEARCH,HIST,691,601,,,,True
RESEARCH,HIST,691,602,,,,True
RESEARCH,HIST,691,603,,,,True
RESEARCH,HIST,691,604,,,,True
RESEARCH,HIST,691,605,,,,True
RESEARCH,HIST,691,606,,,,True
RESEARCH,HIST,691,607,,,,True
RESEARCH,HIST,691,608,,,,True
RESEARCH,HIST,691,609,,,,True
RESEARCH,HIST,691,610,,,,True
RESEARCH,HIST,691,611,,,,True
RESEARCH,HIST,691,612,,,,True
RESEARCH,HIST,691,613,,,,True
RESEARCH,HIST,691,614,,,,True
RESEARCH,HIST,691,617,,,,True
RESEARCH,HIST,691,622,,,,True
RESEARCH,HIST,691,623,,,,True
RESEARCH: IN-AB,HIST,691,651,,,,True
RESEARCH: IN-AB,HIST,691,653,,,,True
RESEARCH: IN-AB,HIST,691,654,,,,True
RESEARCH: IN-AB,HIST,691,655,,,,True
INTRO TO THE DISCIPLNE,HLTH,210,501,TR,9:35 AM,10:50 AM,False
INTRO TO THE DISCIPLNE,HLTH,210,502,MWF,9:10 AM,10:00 AM,False
INTRO TO THE DISCIPLNE,HLTH,210,503,MWF,11:30 AM,12:20 PM,False
INTRO TO THE DISCIPLNE,HLTH,210,504,TR,8:00 AM,9:15 AM,False
CONCEPTS IN PEER HLTH EDU,HLTH,222,500,MWF,12:40 PM,1:30 PM,False
HEALTHY LIFESTYLES,HLTH,231,501,MWF,3:00 PM,3:50 PM,False
HEALTHY LIFESTYLES,HLTH,231,502,TR,12:45 PM,2:00 PM,False
HEALTHY LIFESTYLES,HLTH,231,598,,,,True
HEALTHY LIFESTYLES,HLTH,231,700,,,,True
INTRO HLTH DISPAR & DIVERSITY,HLTH,236,500,MWF,9:10 AM,10:00 AM,False
INTRO HLTH DISPAR & DIVERSITY,HLTH,236,501,TR,2:20 PM,3:35 PM,False
INTRO HLTH DISPAR & DIVERSITY,HLTH,236,502,MWF,1:50 PM,2:40 PM,False
INTRO HLTH DISPAR & DIVERSITY,HLTH,236,598,,,,True
INTRO HLTH DISPAR & DIVERSITY,HLTH,236,700,,,,True
COMP TECH IN HLTH/KINE,HLTH,240,599,,,,True
COMP TECH IN HLTH/KINE,HLTH,240,700,,,,True
HNR-COMMUNITY HEALTH,HLTH,331,202,TR,12:45 PM,2:00 PM,False
COMMUNITY HEALTH,HLTH,331,500,MWF,1:50 PM,2:40 PM,False
COMMUNITY HEALTH,HLTH,331,501,TR,12:45 PM,2:00 PM,False
COMMUNITY HEALTH,HLTH,331,502,MWF,12:40 PM,1:30 PM,False
SPIRITUALITY AND HEALTH,HLTH,333,501,TR,8:00 AM,9:15 AM,False
WOMENS HEALTH,HLTH,334,500,TR,11:10 AM,12:25 PM,False
WOMENS HEALTH,HLTH,334,599,,,,True
WOMENS HEALTH,HLTH,334,700,,,,True
HNR-HUMAN DISEASES,HLTH,335,201,MWF,8:00 AM,8:50 AM,False
HUMAN DISEASES,HLTH,335,501,MWF,8:00 AM,8:50 AM,False
HUMAN DISEASES,HLTH,335,700,,,,True
HUMAN SEXUALITY,HLTH,342,500,TR,9:35 AM,10:50 AM,False
HUMAN SEXUALITY,HLTH,342,501,TR,11:10 AM,12:25 PM,False
HUMAN SEXUALITY,HLTH,342,502,MWF,8:00 AM,8:50 AM,False
HUMAN SEXUALITY,HLTH,342,597,,,,True
HUMAN SEXUALITY,HLTH,342,700,,,,True
DRUGS & SOCIETY,HLTH,353,500,MWF,11:30 AM,12:20 PM,False
DRUGS & SOCIETY,HLTH,353,501,TR,12:45 PM,2:00 PM,False
DRUGS & SOCIETY,HLTH,353,599,,,,True
DRUGS & SOCIETY,HLTH,353,700,,,,True
MED TERM FOR HLTH PROF,HLTH,354,599,,,,True
MED TERM FOR HLTH PROF,HLTH,354,700,,,,True
CONSUMER HEALTH,HLTH,403,501,MWF,9:10 AM,10:00 AM,False
CONSUMER HEALTH,HLTH,403,599,,,,True
CONSUMER HEALTH,HLTH,403,700,,,,True
CONSUMER HEALTH,HLTH,403,701,,,,True
HNR-WORKSITE HLTH PROMOTION,HLTH,410,203,MWF,12:40 PM,1:30 PM,False
WORKSITE HLTH PROMOTION,HLTH,410,501,TR,11:10 AM,12:25 PM,False
WORKSITE HLTH PROMOTION,HLTH,410,503,MWF,12:40 PM,1:30 PM,False
WORKSITE HLTH PROMOTION,HLTH,410,598,,,,True
WORKSITE HLTH PROMOTION,HLTH,410,700,,,,True
HEALTH ED METHODOLOGY,HLTH,415,902,MWF,10:20 AM,11:10 AM,False
HLTH PROGRAM EVALUATION,HLTH,425,501,TR,9:35 AM,10:50 AM,False
