Course/Section,Section Title,Days Met,Start Time,End Time,Room,Instructor,Term,Status,Max Enrollment,Course Offering Id
EHRD 628/600 LEC,RSCH & PUBLISHING IN HRD,S,,,,Wang,202411 (CS Spring) - View Only,Incomplete,20,52949
EHRD 630/699 LEC,ADULT LEARNING,,,,,Roumell,202411 (CS Spring) - View Only,Incomplete,0,44473
EHRD 630/700 LEC,ADULT LEARNING,,,,,Roumell,202411 (CS Spring) - View Only,Incomplete,22,14558
EHRD 631/699 LEC,FOUNDTIONS OF ADULT EDUC,,,,,Kim,202411 (CS Spring) - View Only,Incomplete,0,46606
EHRD 631/700 LEC,FOUNDTIONS OF ADULT EDUC,,,,,Kim,202411 (CS Spring) - View Only,Incomplete,20,46605
EHRD 642/699 LEC,PROG DEVEL IN ADULT ED,,,,,Hwang,202411 (CS Spring) - View Only,Incomplete,0,21670
EHRD 642/700 LEC,PROG DEVEL IN ADULT ED,,,,,Hwang,202411 (CS Spring) - View Only,Incomplete,25,21671
EHRD 655/600 LEC,QUALITATIVE RSCH MTHDS,R,6:00 PM,9:00 PM,EDCT 569,Kim,202411 (CS Spring) - View Only,Scheduled,15,38131
EHRD 655/601 LEC,QUALITATIVE RSCH MTHDS,T,6:00 PM,9:00 PM,EDCT 569,Roumell,202411 (CS Spring) - View Only,Scheduled,15,48587
EHRD 681/600 LEC,SEMINAR,,,,,Hwang,202411 (CS Spring) - View Only,Incomplete,0,38105
EHRD 681/700 SEM,SEMINAR,,,,,Hwang,202411 (CS Spring) - View Only,Incomplete,0,14576
EHRD 684/606 PRAC,PROF INTERNSHIP,,,,,Wang,202411 (CS Spring) - View Only,Incomplete,0,18327
EHRD 685/601 INS,DIRECTED STUDIES,,,,,Beyerlein,202411 (CS Spring) - View Only,Incomplete,0,18103
EHRD 685/603 INS,DIRECTED STUDIES,,,,,Kim,202411 (CS Spring) - View Only,Incomplete,0,15019
EHRD 689/600 LEC,SPTP: NETWORK ANALYSIS II/II,R,6:00 PM,9:00 PM,EDCT 503,Yoon,202411 (CS Spring) - View Only,Scheduled,15,51005
EHRD 690/600 LEC,THRY OF EHRD RESRCH: PROP WRIT,T,6:00 PM,9:00 PM,EDCT 503,Musoba,202411 (CS Spring) - View Only,Scheduled,20,41289
EHRD 690/601 LEC,THRY EHRD RSCH-STAT I,T,6:00 PM,9:00 PM,EDCT 632,Ponjuan,202411 (CS Spring) - View Only,Scheduled,10,10815
EHRD 690/699 LEC,THRY OF EHRD RESEARCH,,,,,Chai,202411 (CS Spring) - View Only,Incomplete,0,47635
EHRD 690/700 LEC,THRY OF EHRD RESEARCH,,,,,Chai,202411 (CS Spring) - View Only,Incomplete,20,47633
EHRD 691/600 RES,RESEARCH,,,,,Kim,202411 (CS Spring) - View Only,Incomplete,10,44849
EHRD 691/601 RES,RESEARCH,,,,,Dirani,202411 (CS Spring) - View Only,Incomplete,10,13108
EHRD 691/602 RES,RESEARCH,,,,,Roumell,202411 (CS Spring) - View Only,Incomplete,10,20248
EHRD 691/603 RES,RESEARCH,,,,,Wang,202411 (CS Spring) - View Only,Incomplete,15,14799
EHRD 691/605 RES,RESEARCH,,,,,Alagaraja,202411 (CS Spring) - View Only,Incomplete,10,53092
EHRD 691/608 RES,RESEARCH,,,,,Alfred,202411 (CS Spring) - View Only,Incomplete,10,13116
EHRD 691/612 RES,RESEARCH,,,,,Beyerlein,202411 (CS Spring) - View Only,Incomplete,10,13127
ENDO 602/600 LEC,CURRENT LITERATURE REVIEW III,,,,,He,202411 (CS Spring) - View Only,Incomplete,4,31076
ENDO 605/600 LEC,CURRENT LITERATURE REVIEW VI,,,,,He,202411 (CS Spring) - View Only,Incomplete,4,31081
ENDO 609/600 LEC,ENDO TREATMENT PLAN CONF III,,,,,Jalali,202411 (CS Spring) - View Only,Incomplete,4,31077
ENDO 612/600 LEC,ENDO TREATMENT PLAN CONF VI,,,,,Jalali,202411 (CS Spring) - View Only,Incomplete,4,31082
ENDO 616/600 LEC,SPECIAL PROBLEMS IN ENDO III,,,,,Jalali,202411 (CS Spring) - View Only,Incomplete,4,31078
ENDO 619/600 LEC,ADV SPEC PROBLEMS IN ENDO I,,,,,Jalali,202411 (CS Spring) - View Only,Incomplete,4,31083
ENDO 623/600 CLD,CLINICAL ENDODONTICS II,,,,,Jalali,202411 (CS Spring) - View Only,Incomplete,10,32297
ENDO 626/600 CLD,CLINICAL ENDODONTICS V,,,,,Jalali,202411 (CS Spring) - View Only,Incomplete,4,31084
ENDO 691/600 RES,RESEARCH,,,,,Jalali,202411 (CS Spring) - View Only,Incomplete,4,31086
ENDS 101/201 LEC,HNR-DESIGN PROCESS,TR,11:10 AM,12:25 PM,ARCB 101,Caffey,202411 (CS Spring) - View Only,Scheduled,25,14208
ENDS 101/202 LEC,HNR-DESIGN PROCESS,TR,11:10 AM,12:25 PM,ARCB 101,Caffey,202411 (CS Spring) - View Only,Scheduled,25,14209
ENDS 101/203 LEC,HNR-DESIGN PROCESS,TR,11:10 AM,12:25 PM,ARCB 101,Caffey,202411 (CS Spring) - View Only,Scheduled,25,14210
ENDS 101/204 LEC,HNR-DESIGN PROCESS,TR,11:10 AM,12:25 PM,ARCB 101,Caffey,202411 (CS Spring) - View Only,Scheduled,25,10847
ENDS 101/205 LEC,HNR-DESIGN PROCESS,TR,11:10 AM,12:25 PM,ARCB 101,Caffey,202411 (CS Spring) - View Only,Scheduled,25,10848
ENDS 101/206 LEC,HNR-DESIGN PROCESS,TR,11:10 AM,12:25 PM,ARCB 101,Caffey,202411 (CS Spring) - View Only,Scheduled,25,10849
ENDS 101/207 LEC,HNR-DESIGN PROCESS,TR,11:10 AM,12:25 PM,ARCB 101,Caffey,202411 (CS Spring) - View Only,Scheduled,25,31765
ENDS 101/500 LEC,DESIGN PROCESS,TR,3:55 PM,5:10 PM,HECC 108,Vanegas,202411 (CS Spring) - View Only,Scheduled,175,50100
ENDS 101/501 LEC,DESIGN PROCESS,TR,3:55 PM,5:10 PM,ARCB 101,Billingsley,202411 (CS Spring) - View Only,Scheduled,175,10850
ENDS 101/701 LEC,DESIGN PROCESS,,,,,Billingsley,202411 (CS Spring) - View Only,Incomplete,300,26557
ENDS 101/702 LEC,DESIGN PROCESS,,,,,Vanegas,202411 (CS Spring) - View Only,Incomplete,100,40106
ENGL 104/501 LEC,COMPOSITION & RHETORIC,TR,12:45 PM,2:00 PM,LAAH 301,Barron,202411 (CS Spring) - View Only,Scheduled,24,41346
ENGL 104/502 LEC,COMPOSITION & RHETORIC,TR,11:10 AM,12:25 PM,LAAH 463,Barron,202411 (CS Spring) - View Only,Scheduled,24,10863
ENGL 104/503 LEC,COMPOSITION & RHETORIC,TR,9:35 AM,10:50 AM,LAAH 503,Cooper,202411 (CS Spring) - View Only,Scheduled,15,10864
ENGL 104/504 LEC,COMPOSITION & RHETORIC,TR,11:10 AM,12:25 PM,LAAH 503,Cooper,202411 (CS Spring) - View Only,Scheduled,24,10865
ENGL 104/505 LEC,COMPOSITION & RHETORIC,TR,2:20 PM,3:35 PM,LAAH 503,Cooper,202411 (CS Spring) - View Only,Scheduled,24,43578
ENGL 104/506 LEC,COMPOSITION & RHETORIC,TR,5:30 PM,6:45 PM,LAAH 401,Kennedy,202411 (CS Spring) - View Only,Scheduled,24,43579
ENGL 104/507 LEC,COMPOSITION & RHETORIC,TR,11:10 AM,12:25 PM,LAAH 373,LeMire,202411 (CS Spring) - View Only,Scheduled,15,10867
ENGL 104/508 LEC,COMPOSITION & RHETORIC,MWF,12:40 PM,1:30 PM,LAAH 373,Lightweis-Goff,202411 (CS Spring) - View Only,Scheduled,24,17636
ENGL 104/509 LEC,COMPOSITION & RHETORIC,MWF,1:50 PM,2:40 PM,LAAH 373,Lightweis-Goff,202411 (CS Spring) - View Only,Scheduled,24,10868
ENGL 104/510 LEC,COMPOSITION & RHETORIC,MWF,3:00 PM,3:50 PM,LAAH 373,Lightweis-Goff,202411 (CS Spring) - View Only,Scheduled,24,10869
ENGL 104/511 LEC,COMPOSITION & RHETORIC,TR,12:45 PM,2:00 PM,LAAH 373,Manes,202411 (CS Spring) - View Only,Scheduled,15,10870
ENGL 104/512 LEC,COMPOSITION & RHETORIC,TR,2:20 PM,3:35 PM,LAAH 373,Manes,202411 (CS Spring) - View Only,Scheduled,18,19186
ENGL 104/513 LEC,COMPOSITION & RHETORIC,TR,5:30 PM,6:45 PM,LAAH 373,Manes,202411 (CS Spring) - View Only,Scheduled,18,10871
ENGL 104/514 LEC,COMPOSITION & RHETORIC,TR,11:10 AM,12:25 PM,SCTS 216,Nair,202411 (CS Spring) - View Only,Scheduled,24,30221
ENGL 104/515 LEC,COMPOSITION & RHETORIC,TR,12:45 PM,2:00 PM,SCTS 216,Nair,202411 (CS Spring) - View Only,Scheduled,24,30222
ENGL 104/516 LEC,COMPOSITION & RHETORIC,TR,2:20 PM,3:35 PM,SCTS 216,Nair,202411 (CS Spring) - View Only,Scheduled,24,10873
ENGL 104/517 LEC,COMPOSITION & RHETORIC,TR,3:55 PM,5:10 PM,SCTS 216,Nair,202411 (CS Spring) - View Only,Scheduled,24,48418
ENGL 104/518 LEC,COMPOSITION & RHETORIC,MWF,10:20 AM,11:10 AM,LAAH 401,Sugiura,202411 (CS Spring) - View Only,Scheduled,24,49177
ENGL 104/519 LEC,COMPOSITION & RHETORIC,MWF,3:00 PM,3:50 PM,LAAH 401,Pattison,202411 (CS Spring) - View Only,Scheduled,24,10875
ENGL 104/520 LEC,COMPOSITION & RHETORIC,TR,8:00 AM,9:15 AM,LAAH 301,Hassan,202411 (CS Spring) - View Only,Scheduled,24,19505
ENGL 104/521 LEC,COMPOSITION & RHETORIC,TR,8:00 AM,9:15 AM,LAAH 401,Kneitly,202411 (CS Spring) - View Only,Scheduled,24,49178
ENGL 104/522 LEC,COMPOSITION & RHETORIC,MWF,11:30 AM,12:20 PM,LAAH 465,Ha,202411 (CS Spring) - View Only,Scheduled,24,49179
ENGL 104/523 LEC,COMPOSITION & RHETORIC,MWF,8:00 AM,8:50 AM,LAAH 301,Weber,202411 (CS Spring) - View Only,Scheduled,24,21297
ENGL 104/524 LEC,COMPOSITION & RHETORIC,MWF,9:10 AM,10:00 AM,LAAH 373,Valcin,202411 (CS Spring) - View Only,Scheduled,24,30223
ENGL 104/525 LEC,COMPOSITION & RHETORIC,TR,9:35 AM,10:50 AM,LAAH 463,Williamson,202411 (CS Spring) - View Only,Scheduled,24,26719
ENGL 104/526 LEC,COMPOSITION & RHETORIC,TR,9:35 AM,10:50 AM,LAAH 465,Hagstrom-Schmidt,202411 (CS Spring) - View Only,Scheduled,24,49180
ENGL 104/527 LEC,COMPOSITION & RHETORIC,MWF,11:30 AM,12:20 PM,LAAH 301,Salinas,202411 (CS Spring) - View Only,Scheduled,24,49181
ENGL 104/528 LEC,COMPOSITION & RHETORIC,MWF,8:00 AM,8:50 AM,LAAH 465,Lagrand,202411 (CS Spring) - View Only,Scheduled,24,49182
ENGL 104/803 LEC,COMPOSITION & RHETORIC,TR,9:35 AM,10:50 AM,LAAH 503,Cooper,202411 (CS Spring) - View Only,Scheduled,9,47919
ENGL 104/807 LEC,COMPOSITION & RHETORIC,TR,11:10 AM,12:25 PM,LAAH 373,LeMire,202411 (CS Spring) - View Only,Scheduled,9,47921
ENGL 104/811 LEC,COMPOSITION & RHETORIC,TR,12:45 PM,2:00 PM,LAAH 373,Manes,202411 (CS Spring) - View Only,Scheduled,9,47923
ENGL 104/812 LEC,COMPOSITION & RHETORIC,TR,2:20 PM,3:35 PM,LAAH 373,Manes,202411 (CS Spring) - View Only,Scheduled,6,51999
ENGL 104/813 LEC,COMPOSITION & RHETORIC,TR,5:30 PM,6:45 PM,LAAH 373,Manes,202411 (CS Spring) - View Only,Scheduled,6,52000
ENGL 104/M01 LEC,COMPOSITION & RHETORIC,MWF,1:50 PM,2:40 PM,HECM 113,Won,202411 (CS Spring) - View Only,Scheduled,22,51127
ENGL 202/500 LEC,ENVIRONMENTAL LITERATURE,MWF,10:20 AM,11:10 AM,SCTS 216,Crider,202411 (CS Spring) - View Only,Scheduled,35,26740
ENGL 203/200 LEC,HNR-WRITING ABOUT LITERATURE,MWF,11:30 AM,12:20 PM,LAAH 401,Baca,202411 (CS Spring) - View Only,Scheduled,25,26741
ENGL 203/501 LEC,WRITING ABOUT LITERATURE,MWF,12:40 PM,1:30 PM,LAAH 301,Bankston,202411 (CS Spring) - View Only,Scheduled,25,24473
ENGL 203/502 LEC,WRITING ABOUT LITERATURE,TR,8:00 AM,9:15 AM,LAAH 373,Payne,202411 (CS Spring) - View Only,Scheduled,25,49183
ENGL 203/503 LEC,WRITING ABOUT LITERATURE,TR,2:20 PM,3:35 PM,LAAH 301,Barron,202411 (CS Spring) - View Only,Scheduled,25,10877
ENGL 203/504 LEC,WRITING ABOUT LITERATURE,TR,9:35 AM,10:50 AM,LAAH 373,Barron,202411 (CS Spring) - View Only,Scheduled,25,10878
ENGL 203/505 LEC,WRITING ABOUT LITERATURE,TR,9:35 AM,10:50 AM,LAAH 401,Love,202411 (CS Spring) - View Only,Scheduled,25,49184
ENGL 203/506 LEC,WRITING ABOUT LITERATURE,MWF,10:20 AM,11:10 AM,LAAH 301,York,202411 (CS Spring) - View Only,Scheduled,25,49185
ENGL 203/507 LEC,WRITING ABOUT LITERATURE,TR,11:10 AM,12:25 PM,LAAH 465,Carly-Miles,202411 (CS Spring) - View Only,Scheduled,25,10881
ENGL 203/508 LEC,WRITING ABOUT LITERATURE,TR,12:45 PM,2:00 PM,LAAH 465,Heneks,202411 (CS Spring) - View Only,Scheduled,25,10882
ENGL 203/509 LEC,WRITING ABOUT LITERATURE,TR,12:45 PM,2:00 PM,LAAH 401,McCoul,202411 (CS Spring) - View Only,Scheduled,25,10883
ENGL 203/510 LEC,WRITING ABOUT LITERATURE,TR,2:20 PM,3:35 PM,LAAH 465,McCoul,202411 (CS Spring) - View Only,Scheduled,25,10884
ENGL 203/511 LEC,WRITING ABOUT LITERATURE,TR,9:35 AM,10:50 AM,LAAH 372,McCoul,202411 (CS Spring) - View Only,Scheduled,25,10885
ENGL 203/512 LEC,WRITING ABOUT LITERATURE,TR,11:10 AM,12:25 PM,LAAH 401,Sadler,202411 (CS Spring) - View Only,Scheduled,25,10886
ENGL 203/513 LEC,WRITING ABOUT LITERATURE,MWF,10:20 AM,11:10 AM,LAAH 465,Jones,202411 (CS Spring) - View Only,Scheduled,25,49186
ENGL 203/514 LEC,WRITING ABOUT LITERATURE,TR,12:45 PM,2:00 PM,LAAH 551,Sadler,202411 (CS Spring) - View Only,Scheduled,25,10887
ENGL 203/515 LEC,WRITING ABOUT LITERATURE,TR,2:20 PM,3:35 PM,LAAH 551,Sadler,202411 (CS Spring) - View Only,Scheduled,25,10888
ENGL 203/516 LEC,WRITING ABOUT LITERATURE,TR,3:55 PM,5:10 PM,LAAH 551,Sadler,202411 (CS Spring) - View Only,Scheduled,25,28325
ENGL 203/518 LEC,WRITING ABOUT LITERATURE,MWF,12:40 PM,1:30 PM,SCTS 216,Todd,202411 (CS Spring) - View Only,Scheduled,25,10891
ENGL 203/519 LEC,WRITING ABOUT LITERATURE,MW,4:10 PM,5:25 PM,LAAH 301,Kim,202411 (CS Spring) - View Only,Scheduled,25,19189
ENGL 203/520 LEC,WRITING ABOUT LITERATURE,TR,5:30 PM,6:45 PM,LAAH 465,Carly-Miles,202411 (CS Spring) - View Only,Scheduled,25,10892
ENGL 203/521 LEC,WRITING ABOUT LITERATURE,MWF,8:00 AM,8:50 AM,SCTS 216,Riggins,202411 (CS Spring) - View Only,Scheduled,25,10893
ENGL 203/522 LEC,WRITING ABOUT LITERATURE,MWF,11:30 AM,12:20 PM,LAAH 373,Riggins,202411 (CS Spring) - View Only,Scheduled,25,19887
ENGL 203/523 LEC,WRITING ABOUT LITERATURE,MWF,9:10 AM,10:00 AM,LAAH 301,Belcher,202411 (CS Spring) - View Only,Scheduled,25,26742
ENGL 203/524 LEC,WRITING ABOUT LITERATURE,MWF,10:20 AM,11:10 AM,LAAH 373,Kim,202411 (CS Spring) - View Only,Scheduled,25,49257
ENGL 203/525 LEC,WRITING ABOUT LITERATURE,MWF,8:00 AM,8:50 AM,LAAH 373,Bowling,202411 (CS Spring) - View Only,Scheduled,25,26743
ENGL 203/526 LEC,WRITING ABOUT LITERATURE,MWF,3:00 PM,3:50 PM,LAAH 465,Ceballos,202411 (CS Spring) - View Only,Scheduled,25,26744
ENGL 203/527 LEC,WRITING ABOUT LITERATURE,MWF,8:00 AM,8:50 AM,LAAH 401,Dafre,202411 (CS Spring) - View Only,Scheduled,25,26745
ENGL 203/530 LEC,WRITING ABOUT LITERATURE,TR,8:00 AM,9:15 AM,LAAH 465,Kim,202411 (CS Spring) - View Only,Scheduled,25,32923
ENGL 203/532 LEC,WRITING ABOUT LITERATURE,TR,9:35 AM,10:50 AM,LAAH 301,Peterson,202411 (CS Spring) - View Only,Scheduled,25,33624
ENGL 203/533 LEC,WRITING ABOUT LITERATURE,TR,8:00 AM,9:15 AM,SCTS 216,Lee,202411 (CS Spring) - View Only,Scheduled,25,33625
ENGL 203/534 LEC,WRITING ABOUT LITERATURE,TR,3:55 PM,5:10 PM,YMCA 113,McCoul,202411 (CS Spring) - View Only,Scheduled,25,51955
ENGL 206/500 LEC,21ST CENT LIT & CULTURE,MWF,12:40 PM,1:30 PM,LAAH 466,Owusu,202411 (CS Spring) - View Only,Scheduled,42,41348
ENGL 210/200 LEC,HNR-TECHNICAL PROFESSIONAL WRI,TR,8:00 AM,9:15 AM,LAAH 551,Heneks,202411 (CS Spring) - View Only,Scheduled,25,46562
ENGL 210/506 LEC,TECHNICAL PROFESSIONAL WRITING,TR,9:35 AM,10:50 AM,LAAH 551,Heneks,202411 (CS Spring) - View Only,Scheduled,25,32837
ENGL 210/508 LEC,TECHNICAL PROFESSIONAL WRITING,MWF,11:30 AM,12:20 PM,LAAH 503,Wyatt,202411 (CS Spring) - View Only,Scheduled,25,26749
ENGL 210/566 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Anders,202411 (CS Spring) - View Only,Incomplete,26,50143
ENGL 210/567 LEC,TECHNICAL PROFESSIONAL WRITING,,,,LAAH 535,Barros,202411 (CS Spring) - View Only,Incomplete,26,49189
ENGL 210/568 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Sallah,202411 (CS Spring) - View Only,Incomplete,26,49188
ENGL 210/569 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Anders,202411 (CS Spring) - View Only,Incomplete,26,47914
ENGL 210/570 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Baca,202411 (CS Spring) - View Only,Incomplete,26,47913
ENGL 210/571 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Baca,202411 (CS Spring) - View Only,Incomplete,26,47099
ENGL 210/572 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Batterson,202411 (CS Spring) - View Only,Incomplete,26,47098
ENGL 210/573 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Batterson,202411 (CS Spring) - View Only,Incomplete,26,47097
ENGL 210/574 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Batterson,202411 (CS Spring) - View Only,Incomplete,26,30268
ENGL 210/575 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Batterson,202411 (CS Spring) - View Only,Incomplete,26,30269
ENGL 210/576 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Carly-Miles,202411 (CS Spring) - View Only,Incomplete,26,30270
ENGL 210/577 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Carly-Miles,202411 (CS Spring) - View Only,Incomplete,26,30271
ENGL 210/578 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Francis,202411 (CS Spring) - View Only,Incomplete,26,30272
ENGL 210/579 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Gonzalez,202411 (CS Spring) - View Only,Incomplete,26,49187
ENGL 210/580 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Francis,202411 (CS Spring) - View Only,Incomplete,26,40365
ENGL 210/581 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Hagstrom-Schmidt,202411 (CS Spring) - View Only,Incomplete,26,21314
ENGL 210/582 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Hagstrom-Schmidt,202411 (CS Spring) - View Only,Incomplete,26,37600
ENGL 210/583 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Hagstrom-Schmidt,202411 (CS Spring) - View Only,Incomplete,26,37774
ENGL 210/584 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Lightweis-Goff,202411 (CS Spring) - View Only,Incomplete,26,40364
ENGL 210/585 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Pattison,202411 (CS Spring) - View Only,Incomplete,26,37775
ENGL 210/586 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Peterson,202411 (CS Spring) - View Only,Incomplete,26,37601
ENGL 210/587 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Peterson,202411 (CS Spring) - View Only,Incomplete,26,37602
ENGL 210/588 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Peterson,202411 (CS Spring) - View Only,Incomplete,26,21322
ENGL 210/589 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Thielman,202411 (CS Spring) - View Only,Incomplete,26,21323
ENGL 210/590 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Thielman,202411 (CS Spring) - View Only,Incomplete,26,21324
ENGL 210/591 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Wyatt,202411 (CS Spring) - View Only,Incomplete,26,21326
ENGL 210/592 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Wyatt,202411 (CS Spring) - View Only,Incomplete,26,21327
ENGL 210/593 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Wyatt,202411 (CS Spring) - View Only,Incomplete,26,21329
ENGL 210/594 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Jeon,202411 (CS Spring) - View Only,Incomplete,26,21331
ENGL 210/595 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Francis,202411 (CS Spring) - View Only,Incomplete,26,44854
ENGL 210/596 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Wierenga,202411 (CS Spring) - View Only,Incomplete,26,21336
ENGL 210/597 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Mitra,202411 (CS Spring) - View Only,Incomplete,26,21337
ENGL 210/598 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Cho,202411 (CS Spring) - View Only,Incomplete,26,21339
ENGL 210/599 LEC,TECHNICAL PROFESSIONAL WRITING,,,,,Sallah,202411 (CS Spring) - View Only,Incomplete,26,21341
ENGL 210/M01 LEC,TECHNICAL PROFESSIONAL WRITING,MWF,12:40 PM,1:30 PM,HECM 107,Won,202411 (CS Spring) - View Only,Scheduled,22,51123
ENGL 210/M02 LEC,TECHNICAL PROFESSIONAL WRITING,TR,8:00 AM,9:15 AM,HECM 107,Won,202411 (CS Spring) - View Only,Scheduled,22,51125
ENGL 212/501 LEC,SHAKESPEARE,MWF,8:00 AM,8:50 AM,LAAH 466,Hagstrom-Schmidt,202411 (CS Spring) - View Only,Scheduled,42,49190
ENGL 219/500 LEC,LIT AND THE OTHER ARTS,MWF,3:00 PM,3:50 PM,LAAH 466,Stabile,202411 (CS Spring) - View Only,Scheduled,42,26756
ENGL 220/500 LEC,GRAPHIC NOVEL,TR,9:35 AM,10:50 AM,SCTS 216,McKinney,202411 (CS Spring) - View Only,Scheduled,35,50125
ENGL 221/200 LEC,HNR-WORLD LITERATURE,MWF,12:40 PM,1:30 PM,LAAH 453,Baca,202411 (CS Spring) - View Only,Scheduled,5,46563
ENGL 221/500 LEC,WORLD LITERATURE,MWF,12:40 PM,1:30 PM,LAAH 453,Baca,202411 (CS Spring) - View Only,Scheduled,22,41232
ENGL 222/500 LEC,WORLD LITERATURE,MWF,9:10 AM,10:00 AM,SCTS 216,Torabi,202411 (CS Spring) - View Only,Scheduled,30,42576
ENGL 222/501 LEC,WORLD LITERATURE,TR,3:55 PM,5:10 PM,BLOC 120,Marchesini,202411 (CS Spring) - View Only,Scheduled,30,52874
ENGL 227/500 LEC,AM LIT BEGIN TO CIVIL WAR,MWF,11:30 AM,12:20 PM,LAAH 466,Earhart,202411 (CS Spring) - View Only,Scheduled,42,47181
ENGL 228/500 LEC,AM LIT CIV WAR TO PRES,MWF,12:40 PM,1:30 PM,LAAH 467,Earhart,202411 (CS Spring) - View Only,Scheduled,35,41234
ENGL 231/200 LEC,HNR-SURVEY OF ENGLISH LIT I,MWF,1:50 PM,2:40 PM,LAAH 466,Todd,202411 (CS Spring) - View Only,Scheduled,6,46852
ENGL 231/500 LEC,SURVEY OF ENGLISH LIT I,MWF,1:50 PM,2:40 PM,LAAH 466,Todd,202411 (CS Spring) - View Only,Scheduled,36,43992
ENGL 232/501 LEC,SURVEY OF ENGLISH LIT II,MWF,1:50 PM,2:40 PM,RICH 106,Eide,202411 (CS Spring) - View Only,Scheduled,125,49191
ENGL 235/501 LEC,ELEMENTS CREATIVE WRITNG,MWF,1:50 PM,2:40 PM,LAAH 301,Bankston,202411 (CS Spring) - View Only,Scheduled,18,10896
ENGL 235/503 LEC,ELEMENTS CREATIVE WRITNG,MWF,3:00 PM,3:50 PM,SCTS 216,White,202411 (CS Spring) - View Only,Scheduled,18,22738
ENGL 235/504 LEC,ELEMENTS CREATIVE WRITNG,MW,4:10 PM,5:25 PM,SCTS 216,White,202411 (CS Spring) - View Only,Scheduled,18,24011
ENGL 251/500 LEC,INTRO TO FILM ANALYSIS,TR,2:20 PM,3:35 PM,HECC 100,Simms,202411 (CS Spring) - View Only,Scheduled,30,41660
ENGL 251/500 REC,INTRO TO FILM ANALYSIS,R,7:05 PM,9:50 PM,ARCB 101,Simms,202411 (CS Spring) - View Only,Scheduled,30,41660
ENGL 251/501 LEC,INTRO TO FILM ANALYSIS,TR,3:55 PM,5:10 PM,HECC 100,Simms,202411 (CS Spring) - View Only,Scheduled,30,33840
ENGL 251/501 REC,INTRO TO FILM ANALYSIS,R,7:05 PM,9:50 PM,ARCB 101,Simms,202411 (CS Spring) - View Only,Scheduled,30,33840
ENGL 251/502 LEC,INTRO TO FILM ANALYSIS,MW,4:10 PM,5:25 PM,HECC 100,Simms,202411 (CS Spring) - View Only,Scheduled,30,37048
ENGL 251/502 REC,INTRO TO FILM ANALYSIS,W,7:20 PM,9:50 PM,HECC 100,Simms,202411 (CS Spring) - View Only,Scheduled,30,37048
ENGL 292/501 LEC,INTRO LITERATURE & MEDICINE,TR,3:55 PM,5:10 PM,LAAH 467,Thielman,202411 (CS Spring) - View Only,Scheduled,35,49192
ENGL 303/901 LEC,APPROACHES ENGL STUDIES,MWF,3:00 PM,3:50 PM,LAAH 301,Todd,202411 (CS Spring) - View Only,Scheduled,17,49193
ENGL 303/901 LEC,APPROACHES ENGL STUDIES,W,,,,Todd,202411 (CS Spring) - View Only,Incomplete,17,49193
ENGL 303/901 LEC,APPROACHES ENGL STUDIES,W,,,,Todd,202411 (CS Spring) - View Only,Incomplete,17,49193
ENGL 303/901 LEC,APPROACHES ENGL STUDIES,W,,,,Todd,202411 (CS Spring) - View Only,Incomplete,17,49193
ENGL 303/902 LEC,APPROACHES ENGL STUDIES,MWF,10:20 AM,11:10 AM,LAAH 372,Egenolf,202411 (CS Spring) - View Only,Scheduled,17,21350
ENGL 303/902 LEC,APPROACHES ENGL STUDIES,W,5:30 PM,6:30 PM,,Egenolf,202411 (CS Spring) - View Only,Unassigned,17,21350
ENGL 303/902 LEC,APPROACHES ENGL STUDIES,W,5:30 PM,6:30 PM,,Egenolf,202411 (CS Spring) - View Only,Unassigned,17,21350
